name	study_id	study_location	protection_status	latitude	longitude	valuation_methods	beneficiary_unit	value_year	int__per_hectare_per_year	title	reference	year_pub	site_area_in_hectares	site_length_km
10340001	1034	Bach Long Vy Island	Protected	20.13	107.73	CV	person	2020	nan	User willingness to pay for natural resource conservation at Bach Long Vy Island, Vietnam	Thi, C. H., Kirby, M., & Tran, L. D. (2022). User willingness to pay for natural resource conservation at Bach Long Vy Island, Vietnam. Vietnam Journal of Earth Sciences.	2022	nan	nan
10330027	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330028	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330029	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330030	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330026	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330025	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330024	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330023	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330001	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330002	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330003	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330004	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330005	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330006	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330007	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330008	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330009	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330010	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330011	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330013	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330014	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330015	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330016	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330017	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330018	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
10330019	1033	Northwestern Hawaiian Islands	Protected	25.0	-169.0	CE	person	2008	nan	Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs	Robinson, P. J., van Beukering, P., Brander, L., Brouwer, R., Haider, W., Taylor, M., & Mau, P. (2022). Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs. Ecosystem Services, 53, 101393.	2022	nan	nan
